movie_id,predictions
4409112,1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 0 1 0 0
5559871,0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0 1
5565318,1 0 0 0 0 1 1 1 0 0 1 1 1 1 0 1 0 1 0 0
6574608,1 0 0 0 1 1 1 0 0 0 1 0 1 0 0 1 0 1 0 0
8367375,0 1 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 0 0 1
9650057,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0
9833036,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
11594636,1 0 0 1 0 1 1 1 0 0 1 1 0 1 0 1 0 0 0 1
12782082,0 1 0 0 0 1 0 1 0 0 1 1 1 1 0 1 0 0 0 0
12893065,0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
13365759,0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
14143964,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
14838849,1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0
15106432,1 0 1 0 1 1 0 0 0 1 0 0 0 1 1 1 0 0 0 1
17124781,0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1
17578735,1 1 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 1 0 0
18599377,1 0 0 0 0 1 1 0 0 0 1 1 1 1 0 1 0 1 0 0
19233962,0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
19507658,1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 1 0 0
20259767,0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
20518593,0 1 0 1 0 1 0 1 0 0 1 0 0 1 0 1 0 0 0 1
20982185,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0
24386991,1 0 0 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 0 0
25517880,0 1 1 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 1 1
25767818,1 0 0 0 1 1 0 1 0 0 1 1 0 0 0 1 0 0 0 0
26588977,1 1 1 1 0 1 0 1 0 0 1 1 1 0 0 0 0 0 0 1
27380172,0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 1 0 1 0 0
28793535,1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
29370106,1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0
31843970,0 1 0 1 0 1 1 1 0 1 1 1 0 1 0 1 0 0 0 0
34725623,0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1
35054529,0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0
35485998,1 0 1 1 0 1 0 0 0 1 1 0 0 1 1 0 0 0 1 1
35625846,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
163491,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
217825,1 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
234827,1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 1 0 0
468311,0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0
733213,1 0 0 0 0 1 1 0 0 0 1 1 0 0 0 1 0 1 0 0
1191435,0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1
1223359,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0
1388443,0 1 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 0 0 0
1470989,1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0
1597753,1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0
2306889,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
2994941,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
3523090,1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 1 1 0
4926317,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
5019011,1 0 0 1 1 1 1 1 0 0 1 1 1 0 0 1 0 0 0 0
5020303,1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
5278636,0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5579794,1 1 0 0 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0
5608558,0 1 1 1 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 1
5988501,0 0 0 0 1 0 1 0 0 0 1 1 1 0 0 1 0 0 0 0
6584379,0 1 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 0 0 0
7259476,0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
9104548,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
9489056,0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0
10420250,0 1 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 1 0 1
10610452,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10690185,1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 1 1 0
11353680,1 0 0 0 1 1 1 1 0 0 1 1 1 0 0 1 0 0 0 0
15323823,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
17241398,0 1 0 1 0 1 0 1 0 1 1 0 0 1 0 0 0 0 1 1
20435658,1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0
20581179,0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0
21965987,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
22538938,1 1 1 0 0 1 0 0 0 0 1 1 0 1 1 1 0 0 0 1
23001766,1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0
23184272,0 1 0 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 0 1
23215210,0 1 0 0 1 1 0 1 0 0 0 0 1 0 0 1 0 0 0 1
23438376,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0
23767847,1 1 1 1 1 1 1 0 0 0 1 0 1 0 1 1 0 0 0 0
25919422,1 0 0 0 1 1 1 0 0 0 1 1 0 0 0 0 0 1 0 0
27944820,1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0
28425804,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
29068128,1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
29617007,1 0 0 0 1 1 1 0 0 0 1 1 0 0 0 1 0 1 0 0
29950047,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
30337907,1 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0
30746015,1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0
32842508,1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0
32905753,0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1
33192024,0 1 0 1 0 1 1 0 0 1 1 0 0 1 0 0 0 0 1 1
34518277,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
35990410,0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
36036213,0 1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 0 0 0 1
475977,1 0 1 1 1 1 0 0 0 0 1 1 0 0 1 1 0 0 0 0
690918,0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 1 0 1 0 0
1424739,1 1 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1
1485644,0 1 0 0 1 1 0 0 0 0 1 1 1 1 0 1 0 0 0 0
1661980,0 0 0 0 1 1 0 1 0 0 0 1 1 0 0 1 0 1 0 0
1940449,0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2272403,1 0 0 0 0 1 0 0 0 1 1 0 0 1 0 1 0 0 0 0
2371682,0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0
2773215,1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 0 0 0 0 1
2821933,0 1 0 1 1 1 0 1 0 1 0 0 0 1 0 0 0 0 1 1
2873368,1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0
3198813,0 0 0 1 0 1 1 1 0 0 1 1 0 1 0 1 0 0 1 1
3614997,1 0 1 1 0 1 0 1 0 0 1 1 0 0 1 0 0 0 0 1
4550151,1 0 0 0 1 1 0 0 0 0 1 1 1 1 0 1 0 0 0 0
4848029,0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
5091175,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
5134517,1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
5208736,1 0 0 0 1 1 0 1 0 0 1 1 1 0 0 1 0 1 0 0
5882959,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
6435577,0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0
7672134,1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
8419530,0 1 0 0 1 1 0 1 0 0 1 1 1 0 0 1 0 0 0 1
8603532,1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0
8603964,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
8834970,0 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
9442685,0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0
10612874,0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0
13760378,0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0
13810029,0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
14507834,0 0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0
16199885,1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0
16955171,0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
17218725,1 0 0 0 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 0
17515227,0 0 0 0 1 1 0 1 0 0 1 0 0 0 0 1 1 0 0 0
17955165,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
18472115,0 1 0 0 0 1 0 1 0 0 1 1 0 1 0 1 0 0 0 1
26084706,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0
28504645,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28684641,1 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0
28789973,0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 0
29994610,1 1 0 1 0 1 0 0 0 0 1 1 0 1 0 1 0 0 0 1
32036016,1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
32101033,1 0 0 1 1 1 1 0 0 0 1 1 1 0 1 1 0 1 0 0
32586323,1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0
35284916,1 0 0 0 0 1 0 1 0 1 1 0 0 0 1 1 0 1 0 0
36074659,1 0 0 0 1 1 0 0 0 0 1 1 0 1 0 1 0 0 0 0
161877,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
175693,1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0
1354757,1 0 0 0 1 1 1 1 0 0 1 0 0 0 0 1 0 0 1 1
1364770,0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
1844724,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0
1858745,0 1 0 1 0 1 0 1 0 1 1 0 0 1 0 1 0 0 0 0
2553318,0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0
2626454,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0
4180595,1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 0 0 0 1
4541896,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
4765789,1 0 0 0 1 1 0 0 0 0 0 0 1 1 0 1 0 0 0 0
7283462,1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1 0 1 0 0
9492034,0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0
10388154,1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 1 1 0
11140631,0 1 0 1 1 1 0 1 0 0 1 1 1 0 0 1 0 0 0 1
11637110,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 1
12515584,0 1 0 1 0 1 0 1 0 1 1 1 0 0 0 0 0 0 0 1
15352210,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
17942252,1 0 0 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0
19361101,1 0 0 0 0 1 1 0 0 0 1 1 1 0 1 1 0 1 0 0
20581106,0 0 0 0 1 0 0 1 0 0 1 1 1 1 0 1 0 0 0 0
20601439,1 0 1 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0 1
22325279,1 0 0 0 0 1 0 1 0 0 1 1 1 1 0 1 0 0 0 0
23992760,1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0
23995373,0 0 0 1 1 0 1 0 1 1 0 0 0 0 0 0 0 0 1 1
24013376,0 1 0 1 0 1 0 0 0 0 0 1 1 1 0 1 0 0 0 1
25642032,0 1 0 0 1 1 1 1 1 0 0 1 1 0 0 1 0 1 0 0
25842111,0 1 0 1 0 1 0 0 0 1 1 0 0 1 0 1 0 0 0 0
26581256,0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
26693888,1 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0
27997093,0 1 0 0 1 0 0 1 0 0 1 0 1 1 0 1 0 0 0 0
28222669,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
28602603,1 0 1 0 1 1 0 1 0 0 1 1 1 0 0 1 0 0 0 1
30138638,0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 0 1 0
30929424,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
31114082,1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0
32575369,1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 1 0 0
33061601,0 1 0 1 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 1
33773022,1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0
35863355,1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 1 1 0
3333,0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
168491,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
299490,1 1 0 1 0 1 0 0 0 0 1 1 1 0 0 1 0 0 0 1
992419,1 1 1 1 1 1 1 0 0 1 1 0 0 0 1 1 0 0 0 0
1631497,0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0
2738256,1 0 1 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0 1 1
3231227,0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0
3359825,1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 0 0 0 1
5884145,0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 0
6084220,1 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 1 1 0
6304360,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
8446174,0 1 0 1 0 1 1 1 0 1 1 1 0 1 1 1 0 0 0 1
8970301,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
9570503,1 0 0 0 1 1 1 0 0 0 1 1 0 0 0 1 0 1 0 0
12246739,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
13130339,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
13863650,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
15165528,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
16833930,1 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0 0 0
16842403,1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
17752353,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17974588,0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 1 0 1 0 0
19699054,1 1 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1
20535383,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
21972773,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
24199883,0 1 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 0 0 1
25020314,1 0 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 0
26601914,0 0 0 0 1 1 0 1 0 0 1 1 1 0 0 1 0 1 0 0
26695603,0 1 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
27923824,1 1 1 1 1 1 0 1 0 0 1 1 1 0 1 0 0 1 0 1
29183485,1 0 0 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 0 0
30547342,1 0 0 0 1 1 1 0 0 0 1 0 1 0 0 1 0 0 0 0
34023810,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
63310,0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1
92703,0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0
216072,0 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 0 0 0 1
295973,0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0 0 0
454208,1 0 0 0 1 1 1 0 0 0 1 1 0 0 0 1 0 1 0 0
858575,0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 0 0
1199638,0 0 0 0 0 1 0 1 0 0 1 1 0 1 0 1 0 0 0 0
1975933,0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1
2323936,1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0
3737862,1 0 1 0 0 1 0 0 0 0 1 0 0 1 1 1 0 0 0 0
5329389,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
5721992,0 1 0 1 1 1 0 1 0 1 1 0 0 1 0 0 0 0 1 1
6729759,0 0 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 0 0 0
6818007,0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 1 0 1 1 0
6969487,0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0
7415873,0 0 0 0 1 1 0 0 0 0 1 1 0 1 0 1 0 0 0 0
8102527,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
8777319,1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0
9252321,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
9986386,1 0 0 1 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0 0
10845420,1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0
11218354,0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 1 0 0 0 0
12789158,0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0
14916202,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15062229,0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
17588047,1 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 1 0 0
21378128,0 1 0 1 1 1 0 1 0 0 1 0 0 1 0 1 0 0 0 1
21946062,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
22645080,0 0 0 0 1 1 1 0 0 0 0 1 1 0 0 1 0 0 0 0
24410494,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1
25344779,1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0
25496280,1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 0 0 0
25676395,1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0
25934563,0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1
26393786,1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0
27415086,0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 0 0 0 0
28247074,0 1 0 0 1 1 0 1 0 0 1 0 0 1 1 1 0 0 0 1
30099851,1 1 1 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1
31121489,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 1 0
31322423,1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0
31510744,0 1 0 1 1 1 0 1 0 0 1 1 1 1 0 1 0 0 0 1
34943201,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
35589999,1 0 0 0 1 1 0 0 0 0 0 1 0 1 0 1 0 0 0 0
36405666,1 1 1 1 0 1 0 0 0 1 1 0 0 1 1 1 0 0 0 1
133672,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
349874,1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0
453573,0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0
584713,0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1
3032467,0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
4070671,0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1 1 0 0 0
4276030,1 0 0 1 1 1 1 0 0 0 1 1 0 0 1 1 0 0 0 0
5651515,0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1
5760664,1 0 0 1 0 1 1 0 0 0 1 1 0 1 1 1 0 0 0 1
5980263,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0
6834654,1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0
7129971,1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
8962212,1 0 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 0 0 1
9157507,1 0 1 0 0 1 0 0 0 0 1 1 1 1 1 1 0 0 0 0
11202796,0 0 0 1 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0
11399740,0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0
11842746,0 0 0 0 1 1 1 0 0 0 1 0 1 0 0 1 1 0 0 0
12271243,1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
12842485,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
13897336,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15766158,1 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
16090959,1 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1
16226377,0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0
16298384,0 1 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 0 0 0
16358705,1 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0
18487940,1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 1 0 0
19374616,0 1 0 1 1 1 1 1 0 0 0 0 1 1 0 1 0 1 0 0
22546052,1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0
24668730,0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1
24928922,1 1 1 1 0 1 0 1 0 0 1 1 1 1 1 1 0 1 0 1
25882383,0 1 0 1 0 1 1 0 0 1 1 0 0 1 1 0 0 0 1 1
26631176,0 1 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 0 0 0
27395329,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28090138,0 1 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 1 0 0
32343017,0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 1 0 0 0 0
32934800,1 0 1 1 0 1 0 1 0 0 1 1 0 0 1 1 0 0 0 1
34394367,1 0 1 0 0 1 0 0 0 0 1 1 0 0 1 1 1 0 0 1
34595991,0 1 0 0 1 0 0 1 0 0 1 1 1 0 0 1 0 1 0 0
34983991,1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0
90039,1 1 0 0 1 1 0 0 0 0 1 1 1 1 0 1 0 0 0 1
1013377,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1365411,0 0 0 0 1 1 1 1 0 0 1 1 1 1 0 1 0 1 0 0
1623267,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
1640215,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
2198940,0 1 0 1 0 1 1 0 0 1 1 0 0 1 1 0 0 0 1 1
4716649,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5379346,0 0 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 0 0 0
5512801,1 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0 0 0
6277939,1 0 1 0 1 1 0 1 0 0 1 1 1 0 1 0 0 1 1 1
9035329,1 0 0 0 1 1 1 0 0 0 1 0 1 0 0 1 0 1 0 0
9068710,1 0 0 0 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0
9403464,1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0
9798318,0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 1 1 0 0
9962261,0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0
11436273,1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0
12594455,0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0
15048916,1 1 0 0 1 1 1 0 0 0 1 1 1 1 0 1 0 0 0 0
15234647,0 1 0 0 1 0 0 0 0 0 0 1 1 1 0 1 0 0 0 1
17998525,0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
18166171,1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0
19590171,1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
20067217,0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 1
23435148,1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
24456623,1 0 0 0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 0 0
25397132,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
25535815,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
26524247,1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
30010383,0 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 0 0 1 1
